,Date,Close,Volume
90,2000-05-11,10545.969727,185720000
91,2000-05-12,10609.370117,137770000
92,2000-05-15,10807.780273,155810000
93,2000-05-16,10934.570313,181920000
94,2000-05-17,10769.740234,169570000
95,2000-05-18,10777.280273,161220000
96,2000-05-19,10626.849609,188270000
97,2000-05-22,10542.549805,185570000
98,2000-05-23,10422.269531,157080000
99,2000-05-24,10535.349609,225350000
100,2000-05-25,10323.919922,184380000
101,2000-05-26,10299.240234,129200000
102,2000-05-30,10527.129883,165450000
103,2000-05-31,10522.330078,162880000
104,2000-06-01,10652.200195,183990000
105,2000-06-02,10794.759766,200900000
106,2000-06-05,10815.299805,151120000
107,2000-06-06,10735.570313,169370000
108,2000-06-07,10812.860352,154430000
109,2000-06-08,10668.719727,176280000
110,2000-06-09,10614.05957,136750000
111,2000-06-12,10564.209961,136750000
112,2000-06-13,10621.839844,155190000
113,2000-06-14,10687.950195,166340000
114,2000-06-15,10714.820313,176200000
115,2000-06-16,10449.299805,233100000
116,2000-06-19,10557.839844,169330000
117,2000-06-20,10435.160156,179000000
118,2000-06-21,10497.740234,204540000
119,2000-06-22,10376.120117,189280000
120,2000-06-23,10404.75,142390000
121,2000-06-26,10542.990234,157390000
122,2000-06-27,10504.459961,159240000
123,2000-06-28,10527.790039,189270000
124,2000-06-29,10398.040039,168670000
125,2000-06-30,10447.889648,224060000
126,2000-07-03,10560.669922,74690000
127,2000-07-05,10483.599609,154490000
128,2000-07-06,10481.469727,147120000
129,2000-07-07,10635.980469,158820000
130,2000-07-10,10646.580078,148470000
131,2000-07-11,10727.19043,160920000
132,2000-07-12,10783.759766,151430000
133,2000-07-13,10788.709961,175240000
134,2000-07-14,10812.75,150970000
135,2000-07-17,10804.269531,162780000
136,2000-07-18,10739.919922,170620000
137,2000-07-19,10696.080078,213930000
138,2000-07-20,10843.870117,178590000
139,2000-07-21,10733.55957,170710000
140,2000-07-24,10685.120117,147970000
141,2000-07-25,10699.969727,168950000
142,2000-07-26,10516.480469,201880000
143,2000-07-27,10586.129883,160760000
144,2000-07-28,10511.169922,174720000
145,2000-07-31,10521.980469,175820000
146,2000-08-01,10606.950195,151420000
147,2000-08-02,10687.530273,163400000
148,2000-08-03,10706.580078,161580000
149,2000-08-04,10767.75,150750000
150,2000-08-07,10867.009766,145090000
151,2000-08-08,10976.889648,204720000
152,2000-08-09,10905.830078,186430000
153,2000-08-10,10908.759766,144290000
154,2000-08-11,11027.799805,155120000
155,2000-08-14,11176.139648,140280000
156,2000-08-15,11067.0,155190000
157,2000-08-16,11008.389648,162550000
158,2000-08-17,11055.639648,177570000
159,2000-08-18,11046.480469,164870000
160,2000-08-21,11079.80957,147300000
161,2000-08-22,11139.150391,146810000
162,2000-08-23,11144.650391,145650000
163,2000-08-24,11182.740234,143970000
164,2000-08-25,11192.629883,127920000
165,2000-08-28,11252.839844,166710000
166,2000-08-29,11215.099609,149300000
167,2000-08-30,11103.009766,146490000
168,2000-08-31,11215.099609,183320000
169,2000-09-01,11238.780273,125140000
170,2000-09-05,11260.610352,174500000
171,2000-09-06,11310.639648,224760000
172,2000-09-07,11259.870117,222220000
173,2000-09-08,11220.650391,181620000
174,2000-09-11,11195.490234,160120000
175,2000-09-12,11233.230469,172030000
176,2000-09-13,11182.179688,216210000
177,2000-09-14,11087.469727,218810000
178,2000-09-15,10927.0,291270000
179,2000-09-18,10808.519531,198950000
180,2000-09-19,10789.290039,214080000
181,2000-09-20,10687.919922,243780000
182,2000-09-21,10765.519531,186170000
183,2000-09-22,10847.370117,487370000
184,2000-09-25,10808.150391,259920000
185,2000-09-26,10631.320313,321770000
186,2000-09-27,10628.360352,271660000
187,2000-09-28,10824.05957,233190000
188,2000-09-29,10650.919922,236360000
189,2000-10-02,10700.129883,215090000
190,2000-10-03,10719.740234,259600000
191,2000-10-04,10784.480469,264380000
192,2000-10-05,10724.919922,217400000
193,2000-10-06,10596.540039,237860000
194,2000-10-09,10568.429688,167770000
195,2000-10-10,10524.400391,212070000
196,2000-10-11,10413.790039,324520000
197,2000-10-12,10034.580078,367130000
198,2000-10-13,10192.179688,300410000
199,2000-10-16,10238.799805,270220000
200,2000-10-17,10089.709961,253140000
201,2000-10-18,9975.019531,372410000
202,2000-10-19,10142.980469,343710000
203,2000-10-20,10226.589844,319750000
204,2000-10-23,10271.719727,339180000
205,2000-10-24,10393.070313,274990000
206,2000-10-25,10326.480469,312490000
207,2000-10-26,10380.120117,277120000
208,2000-10-27,10590.620117,377740000
209,2000-10-30,10835.769531,266040000
210,2000-10-31,10971.139648,281800000
211,2000-11-01,10899.469727,249720000
212,2000-11-02,10880.509766,250440000
213,2000-11-03,10817.950195,195280000
214,2000-11-06,10977.209961,186860000
215,2000-11-07,10952.179688,171150000
216,2000-11-08,10907.05957,264700000
217,2000-11-09,10834.25,252890000
218,2000-11-10,10602.950195,273910000
219,2000-11-13,10517.25,298020000
220,2000-11-14,10681.05957,227080000
221,2000-11-15,10707.599609,189850000
222,2000-11-16,10656.030273,175280000
223,2000-11-17,10629.870117,221680000
224,2000-11-20,10462.650391,203170000
225,2000-11-21,10494.5,191420000
226,2000-11-22,10399.320313,204630000
227,2000-11-24,10470.230469,87980000
228,2000-11-27,10546.070313,203320000
229,2000-11-28,10507.580078,235020000
230,2000-11-29,10629.110352,235620000
231,2000-11-30,10414.490234,362290000
232,2000-12-01,10373.540039,301730000
233,2000-12-04,10560.950195,261400000
234,2000-12-05,10898.719727,291620000
235,2000-12-06,10664.379883,312570000
236,2000-12-07,10617.360352,249400000
237,2000-12-08,10712.910156,275080000
238,2000-12-11,10725.799805,256450000
239,2000-12-12,10768.269531,238100000
240,2000-12-13,10794.44043,239430000
241,2000-12-14,10674.990234,193430000
242,2000-12-15,10434.959961,479460000
243,2000-12-18,10645.419922,217520000
244,2000-12-19,10584.370117,278950000
245,2000-12-20,10318.929688,311500000
246,2000-12-21,10487.290039,321300000
247,2000-12-22,10635.55957,230880000
248,2000-12-26,10692.44043,153960000
249,2000-12-27,10803.160156,190400000
250,2000-12-28,10868.759766,188600000
251,2000-12-29,10787.990234,210800000
252,2001-01-02,10646.150391,253300000
253,2001-01-03,10945.75,420720000
254,2001-01-04,10912.410156,382800000
255,2001-01-05,10662.009766,272650000
256,2001-01-08,10621.349609,225780000
257,2001-01-09,10572.549805,254160000
258,2001-01-10,10604.269531,263700000
259,2001-01-11,10609.549805,279720000
260,2001-01-12,10525.379883,247020000
261,2001-01-16,10652.660156,233330000
262,2001-01-17,10584.339844,304800000
263,2001-01-18,10678.280273,307320000
264,2001-01-19,10587.589844,363100000
265,2001-01-22,10578.240234,233850000
266,2001-01-23,10649.80957,269970000
267,2001-01-24,10646.969727,283190000
268,2001-01-25,10729.519531,249120000
269,2001-01-26,10659.980469,232990000
270,2001-01-29,10702.19043,224980000
271,2001-01-30,10881.200195,242900000
272,2001-01-31,10887.360352,280560000
273,2001-02-01,10983.629883,221680000
274,2001-02-02,10864.099609,206940000
275,2001-02-05,10965.849609,189850000
276,2001-02-06,10957.419922,199510000
277,2001-02-07,10946.719727,236350000
278,2001-02-08,10880.549805,208300000
279,2001-02-09,10781.450195,207600000
280,2001-02-12,10946.769531,176090000
281,2001-02-13,10903.320313,198270000
282,2001-02-14,10795.410156,189300000
283,2001-02-15,10891.019531,219670000
284,2001-02-16,10799.820313,202390000
285,2001-02-20,10730.879883,212820000
286,2001-02-21,10526.580078,219630000
287,2001-02-22,10526.80957,278520000
288,2001-02-23,10441.900391,261840000
289,2001-02-26,10642.530273,243270000
290,2001-02-27,10636.879883,239400000
291,2001-02-28,10495.280273,253390000
292,2001-03-01,10450.139648,259030000
293,2001-03-02,10466.30957,255120000
294,2001-03-05,10562.299805,171780000
295,2001-03-06,10591.219727,218690000
296,2001-03-07,10729.599609,238490000
297,2001-03-08,10858.25,216130000
298,2001-03-09,10644.620117,280060000
299,2001-03-12,10208.25,293230000
300,2001-03-13,10290.799805,281280000
301,2001-03-14,9973.459961,307630000
302,2001-03-15,10031.280273,233720000
303,2001-03-16,9823.410156,365020000
304,2001-03-19,9959.110352,239520000
305,2001-03-20,9720.759766,268070000
306,2001-03-21,9487.0,312960000
307,2001-03-22,9389.480469,416820000
308,2001-03-23,9504.780273,377640000
309,2001-03-26,9687.530273,256080000
310,2001-03-27,9947.540039,325020000
311,2001-03-28,9785.349609,271130000
312,2001-03-29,9799.05957,250050000
313,2001-03-30,9878.780273,249000000
314,2001-04-02,9777.929688,237210000
315,2001-04-03,9485.709961,273290000
316,2001-04-04,9515.419922,301600000
317,2001-04-05,9918.049805,281710000
318,2001-04-06,9791.089844,270000000
319,2001-04-09,9845.150391,208530000
320,2001-04-10,10102.740234,282830000
321,2001-04-11,10013.469727,299280000
322,2001-04-12,10126.94043,215510000
323,2001-04-16,10158.55957,195790000
324,2001-04-17,10216.730469,234710000
325,2001-04-18,10615.830078,461800000
326,2001-04-19,10693.709961,332610000
327,2001-04-20,10579.849609,324360000
328,2001-04-23,10532.230469,229400000
329,2001-04-24,10454.339844,224220000
330,2001-04-25,10625.200195,200210000
331,2001-04-26,10692.349609,238630000
332,2001-04-27,10810.049805,222990000
333,2001-04-30,10734.969727,206420000
334,2001-05-01,10898.339844,203770000
335,2001-05-02,10876.679688,228290000
336,2001-05-03,10796.650391,197610000
337,2001-05-04,10951.240234,214010000
338,2001-05-07,10935.169922,190710000
339,2001-05-08,10883.509766,192290000
340,2001-05-09,10866.980469,212720000
341,2001-05-10,10910.44043,189970000
342,2001-05-11,10821.30957,174720000
343,2001-05-14,10877.330078,151230000
344,2001-05-15,10872.969727,202050000
345,2001-05-16,11215.919922,223850000
346,2001-05-17,11248.580078,283080000
347,2001-05-18,11301.740234,214370000
348,2001-05-21,11337.919922,227630000
349,2001-05-22,11257.240234,221970000
350,2001-05-23,11105.509766,224130000
351,2001-05-24,11122.419922,201170000
352,2001-05-25,11005.370117,146210000
353,2001-05-29,11039.139648,214540000
354,2001-05-30,10872.639648,213120000
355,2001-05-31,10911.94043,190660000
356,2001-06-01,10990.410156,196260000
357,2001-06-04,11061.519531,150960000
358,2001-06-05,11175.839844,211730000
359,2001-06-06,11070.240234,232580000
360,2001-06-07,11090.740234,231460000
361,2001-06-08,10977.0,176020000
362,2001-06-11,10922.089844,162750000
363,2001-06-12,10948.379883,234420000
364,2001-06-13,10871.620117,195810000
365,2001-06-14,10690.129883,309640000
366,2001-06-15,10623.639648,379300000
367,2001-06-18,10645.379883,196230000
368,2001-06-19,10596.669922,240250000
369,2001-06-20,10647.330078,244140000
370,2001-06-21,10715.429688,266590000
371,2001-06-22,10604.589844,210360000
372,2001-06-25,10504.219727,228190000
373,2001-06-26,10472.480469,235950000
374,2001-06-27,10434.839844,210560000
375,2001-06-28,10566.209961,272820000
376,2001-06-29,10502.400391,328480000
377,2001-07-02,10593.719727,215830000
378,2001-07-03,10571.110352,128500000
379,2001-07-05,10479.860352,179190000
380,2001-07-06,10252.679688,207540000
381,2001-07-09,10299.400391,216290000
382,2001-07-10,10175.639648,264970000
383,2001-07-11,10241.019531,267370000
384,2001-07-12,10478.990234,278190000
385,2001-07-13,10539.05957,200390000
386,2001-07-16,10472.120117,220170000
387,2001-07-17,10606.389648,283640000
388,2001-07-18,10569.830078,261170000
389,2001-07-19,10610.0,235870000
390,2001-07-20,10576.650391,231850000
391,2001-07-23,10424.419922,185500000
392,2001-07-24,10241.120117,214180000
393,2001-07-25,10405.669922,228180000
394,2001-07-26,10455.629883,233860000
395,2001-07-27,10416.669922,172870000
396,2001-07-30,10401.719727,155870000
397,2001-07-31,10522.80957,224450000
398,2001-08-01,10510.009766,201290000
399,2001-08-02,10551.179688,219400000
400,2001-08-03,10512.780273,151270000
401,2001-08-06,10401.30957,163160000
402,2001-08-07,10458.740234,161480000
403,2001-08-08,10293.5,185130000
404,2001-08-09,10298.55957,170020000
405,2001-08-10,10416.25,161930000
406,2001-08-13,10415.910156,141380000
407,2001-08-14,10412.169922,145780000
408,2001-08-15,10345.950195,172000000
409,2001-08-16,10392.519531,196520000
410,2001-08-17,10240.780273,217550000
411,2001-08-20,10320.070313,180510000
412,2001-08-21,10174.139648,182840000
413,2001-08-22,10276.900391,204500000
414,2001-08-23,10229.150391,153280000
415,2001-08-24,10423.169922,187860000
416,2001-08-27,10382.349609,136800000
417,2001-08-28,10222.030273,172820000
418,2001-08-29,10090.900391,160980000
419,2001-08-30,9919.580078,240630000
420,2001-08-31,9949.75,176270000
421,2001-09-04,9997.490234,262020000
422,2001-09-05,10033.269531,298080000
423,2001-09-06,9840.839844,303090000
424,2001-09-07,9605.849609,304980000
425,2001-09-10,9605.509766,280040000
426,2001-09-17,8920.700195,565600000
427,2001-09-18,8903.400391,372230000
428,2001-09-19,8759.129883,457990000
429,2001-09-20,8376.209961,439990000
430,2001-09-21,8235.80957,623480000
431,2001-09-24,8603.860352,403530000
432,2001-09-25,8659.969727,349470000
433,2001-09-26,8567.389648,271690000
434,2001-09-27,8681.419922,282040000
435,2001-09-28,8847.55957,340790000
436,2001-10-01,8836.830078,247430000
437,2001-10-02,8950.589844,259810000
438,2001-10-03,9123.780273,327530000
439,2001-10-04,9060.879883,307660000
440,2001-10-05,9119.769531,256640000
441,2001-10-08,9067.94043,193330000
442,2001-10-09,9052.44043,212700000
443,2001-10-10,9240.860352,253720000
444,2001-10-11,9410.450195,312240000
445,2001-10-12,9344.160156,275630000
446,2001-10-15,9347.620117,199960000
447,2001-10-16,9384.230469,227850000
448,2001-10-17,9232.969727,303640000
449,2001-10-18,9163.219727,238660000
450,2001-10-19,9204.110352,243950000
451,2001-10-22,9377.030273,222210000
452,2001-10-23,9340.080078,233120000
453,2001-10-24,9345.620117,245640000
454,2001-10-25,9462.900391,252930000
455,2001-10-26,9545.169922,212840000
456,2001-10-29,9269.5,203990000
457,2001-10-30,9121.980469,245350000
458,2001-10-31,9075.139648,245200000
459,2001-11-01,9263.900391,256480000
460,2001-11-02,9323.540039,222980000
461,2001-11-05,9441.030273,210700000
462,2001-11-06,9591.120117,260340000
463,2001-11-07,9554.370117,233400000
464,2001-11-08,9587.519531,256000000
465,2001-11-09,9608.0,174670000
466,2001-11-12,9554.370117,196140000
467,2001-11-13,9750.950195,244230000
468,2001-11-14,9823.610352,297690000
469,2001-11-15,9872.389648,317340000
470,2001-11-16,9866.990234,244600000
471,2001-11-19,9976.459961,210100000
472,2001-11-20,9901.379883,205690000
473,2001-11-21,9834.679688,173020000
474,2001-11-23,9959.709961,70520000
475,2001-11-26,9982.75,191870000
476,2001-11-27,9872.599609,271610000
477,2001-11-28,9711.860352,252200000
478,2001-11-29,9829.419922,212460000
479,2001-11-30,9851.55957,220520000
480,2001-12-03,9763.959961,223660000
481,2001-12-04,9893.839844,213650000
482,2001-12-05,10114.290039,304070000
483,2001-12-06,10099.139648,238340000
484,2001-12-07,10049.459961,204020000
485,2001-12-10,9921.450195,193100000
486,2001-12-11,9888.370117,234510000
487,2001-12-12,9894.80957,253990000
488,2001-12-13,9766.450195,287530000
489,2001-12-14,9811.150391,225820000
490,2001-12-17,9891.969727,220780000
491,2001-12-18,9998.389648,217100000
492,2001-12-19,10070.490234,247500000
493,2001-12-20,9985.179688,273560000
494,2001-12-21,10035.339844,359380000
495,2001-12-24,10035.339844,63010000
496,2001-12-26,10088.139648,125890000
497,2001-12-27,10131.30957,132950000
498,2001-12-28,10136.990234,136950000
499,2001-12-31,10021.570313,146900000
500,2002-01-02,10073.400391,203990000
501,2002-01-03,10172.139648,275020000
502,2002-01-04,10259.740234,239480000
503,2002-01-07,10197.049805,225880000
504,2002-01-08,10150.549805,193640000
505,2002-01-09,10094.089844,247850000
506,2002-01-10,10067.860352,199300000
507,2002-01-11,9987.530273,197880000
508,2002-01-14,9891.419922,229950000
509,2002-01-15,9924.150391,239830000
510,2002-01-16,9712.269531,261920000
511,2002-01-17,9850.040039,243530000
512,2002-01-18,9771.849609,253830000
513,2002-01-22,9713.799805,222040000
514,2002-01-23,9730.959961,246200000
515,2002-01-24,9796.070313,251040000
516,2002-01-25,9840.080078,195230000
517,2002-01-28,9865.75,169030000
518,2002-01-29,9618.240234,265460000
519,2002-01-30,9762.860352,322690000
520,2002-01-31,9920.0,271970000
521,2002-02-01,9907.259766,228390000
522,2002-02-04,9687.089844,249680000
523,2002-02-05,9685.429688,273760000
524,2002-02-06,9653.389648,263670000
525,2002-02-07,9625.44043,228910000
526,2002-02-08,9744.240234,244750000
527,2002-02-11,9884.780273,189050000
528,2002-02-12,9863.740234,178160000
529,2002-02-13,9989.669922,208240000
530,2002-02-14,10001.990234,224190000
531,2002-02-15,9903.040039,246600000
532,2002-02-19,9745.139648,226130000
533,2002-02-20,9941.169922,284530000
534,2002-02-21,9834.679688,277780000
535,2002-02-22,9968.150391,278200000
536,2002-02-25,10145.709961,256580000
537,2002-02-26,10115.259766,259700000
538,2002-02-27,10127.580078,263980000
539,2002-02-28,10106.129883,269590000
540,2002-03-01,10368.860352,261080000
541,2002-03-04,10586.820313,298820000
542,2002-03-05,10433.410156,288840000
543,2002-03-06,10574.290039,246850000
544,2002-03-07,10525.370117,258070000
545,2002-03-08,10572.490234,271140000
546,2002-03-11,10611.240234,214210000
547,2002-03-12,10632.349609,218940000
548,2002-03-13,10501.849609,226430000
549,2002-03-14,10517.139648,185250000
550,2002-03-15,10607.230469,330430000
551,2002-03-18,10577.75,182800000
552,2002-03-19,10635.25,189720000
553,2002-03-20,10501.570313,209070000
554,2002-03-21,10479.839844,227260000
555,2002-03-22,10427.669922,188650000
556,2002-03-25,10281.669922,218840000
557,2002-03-26,10353.360352,202990000
558,2002-03-27,10426.910156,190880000
559,2002-03-28,10403.94043,179480000
560,2002-04-01,10362.700195,173820000
561,2002-04-02,10313.709961,191170000
562,2002-04-03,10198.290039,217770000
563,2002-04-04,10235.169922,214030000
564,2002-04-05,10271.639648,181160000
565,2002-04-08,10249.080078,220420000
566,2002-04-09,10208.669922,239080000
567,2002-04-10,10381.730469,267700000
568,2002-04-11,10176.080078,309050000
569,2002-04-12,10190.820313,231400000
570,2002-04-15,10093.669922,231610000
571,2002-04-16,10301.320313,253910000
572,2002-04-17,10220.780273,254320000
573,2002-04-18,10205.280273,266470000
574,2002-04-19,10257.110352,249560000
575,2002-04-22,10136.429688,207120000
576,2002-04-23,10089.240234,238640000
577,2002-04-24,10030.429688,219790000
578,2002-04-25,10035.05957,248480000
579,2002-04-26,9910.719727,213180000
580,2002-04-29,9819.870117,211930000
581,2002-04-30,9946.219727,271250000
582,2002-05-01,10059.629883,262390000
583,2002-05-02,10091.870117,221770000
584,2002-05-03,10006.629883,227940000
585,2002-05-06,9808.040039,213910000
586,2002-05-07,9836.549805,270090000
587,2002-05-08,10141.830078,281990000
588,2002-05-09,10037.419922,215340000
589,2002-05-10,9939.919922,212260000
590,2002-05-13,10109.660156,201420000
591,2002-05-14,10298.139648,254830000
592,2002-05-15,10243.679688,254000000
593,2002-05-16,10289.209961,198100000
594,2002-05-17,10353.080078,228190000
595,2002-05-20,10229.5,167470000
596,2002-05-21,10105.709961,208290000
597,2002-05-22,10157.879883,198520000
598,2002-05-23,10216.080078,203610000
599,2002-05-24,10104.259766,143810000
600,2002-05-28,9981.580078,183870000
601,2002-05-29,9923.040039,198060000
602,2002-05-30,9911.69043,233250000
603,2002-05-31,9925.25,221700000
604,2002-06-03,9709.790039,221400000
605,2002-06-04,9687.839844,263590000
606,2002-06-05,9796.799805,224800000
607,2002-06-06,9624.639648,269660000
608,2002-06-07,9589.669922,366490000
609,2002-06-10,9645.400391,226060000
610,2002-06-11,9517.259766,252640000
611,2002-06-12,9617.709961,332400000
612,2002-06-13,9502.799805,227630000
613,2002-06-14,9474.209961,286920000
614,2002-06-17,9687.419922,247560000
615,2002-06-18,9706.120117,212730000
616,2002-06-19,9561.570313,248010000
617,2002-06-20,9431.769531,277030000
618,2002-06-21,9253.790039,416400000
619,2002-06-24,9281.820313,341190000
620,2002-06-25,9126.820313,294930000
621,2002-06-26,9120.110352,407350000
622,2002-06-27,9269.919922,335340000
623,2002-06-28,9243.259766,331590000
624,2002-07-01,9109.790039,258620000
625,2002-07-02,9007.75,313900000
626,2002-07-03,9054.969727,272750000
627,2002-07-05,9379.5,143040000
628,2002-07-08,9274.900391,244270000
629,2002-07-09,9096.089844,255570000
630,2002-07-10,8813.5,383600000
631,2002-07-11,8801.530273,413260000
632,2002-07-12,8684.530273,339060000
633,2002-07-15,8639.19043,379100000
634,2002-07-16,8473.110352,364500000
635,2002-07-17,8542.480469,377580000
636,2002-07-18,8409.490234,276320000
637,2002-07-19,8019.259765999999,379120000
638,2002-07-22,7784.580078,477860000
639,2002-07-23,7702.339844,528730000
640,2002-07-24,8191.290039,568650000
641,2002-07-25,8186.310059,442460000
642,2002-07-26,8264.389648,306600000
643,2002-07-29,8711.879883,328750000
644,2002-07-30,8680.030273,332810000
645,2002-07-31,8736.589844,328050000
646,2002-08-01,8506.620117,306600000
647,2002-08-02,8313.129883,298050000
648,2002-08-05,8043.629883,281930000
649,2002-08-06,8274.089844,303670000
650,2002-08-07,8456.150391,282860000
651,2002-08-08,8712.019531,308760000
652,2002-08-09,8745.450195,240400000
653,2002-08-12,8688.889648,194200000
654,2002-08-13,8482.389648,263650000
655,2002-08-14,8743.30957,308960000
656,2002-08-15,8818.139648,285810000
657,2002-08-16,8778.05957,250960000
658,2002-08-19,8990.790039,250510000
659,2002-08-20,8872.070313,250310000
660,2002-08-21,8957.230469,280710000
661,2002-08-22,9053.639648,236710000
662,2002-08-23,8872.959961,208070000
663,2002-08-26,8919.009766,187120000
664,2002-08-27,8824.410156,231250000
665,2002-08-28,8694.089844,219470000
666,2002-08-29,8670.990234,224250000
667,2002-08-30,8663.5,177100000
668,2002-09-03,8308.049805,267290000
669,2002-09-04,8425.120117,273410000
670,2002-09-05,8283.700195,285590000
671,2002-09-06,8427.200195,253650000
672,2002-09-09,8519.379883,230080000
673,2002-09-10,8602.610352,220350000
674,2002-09-11,8581.169922,185470000
675,2002-09-12,8379.410156,222760000
676,2002-09-13,8312.69043,248270000
677,2002-09-16,8380.179688,189900000
678,2002-09-17,8207.549805,260470000
679,2002-09-18,8172.450195,289370000
680,2002-09-19,7942.390137,276320000
681,2002-09-20,7986.02002,431280000
682,2002-09-23,7872.149901999999,268190000
683,2002-09-24,7683.129883,336190000
684,2002-09-25,7841.819823999999,328040000
685,2002-09-26,7997.120117,334600000
686,2002-09-27,7701.450195,327120000
687,2002-09-30,7591.930176000001,373450000
688,2002-10-01,7938.790039,339910000
689,2002-10-02,7755.609863,322970000
690,2002-10-03,7717.189941,316980000
691,2002-10-04,7528.399901999999,338800000
692,2002-10-07,7422.839844,300960000
693,2002-10-08,7501.490234000001,377960000
694,2002-10-09,7286.27002,377870000
695,2002-10-10,7533.950195,393740000
696,2002-10-11,7850.290039,351520000
697,2002-10-14,7877.399901999999,228340000
698,2002-10-15,8255.679688,410910000
699,2002-10-16,8036.029785,385800000
700,2002-10-17,8275.040039,390240000
701,2002-10-18,8322.400391,319260000
702,2002-10-21,8538.240234,311250000
703,2002-10-22,8450.160156,294820000
704,2002-10-23,8494.269531,332100000
705,2002-10-24,8317.339844,303020000
706,2002-10-25,8443.990234,242650000
707,2002-10-28,8368.040039,290400000
708,2002-10-29,8368.94043,287600000
709,2002-10-30,8427.410156,290370000
710,2002-10-31,8397.030273,291380000
711,2002-11-01,8517.639648,281290000
712,2002-11-04,8571.599609,336230000
713,2002-11-05,8678.269531,252030000
714,2002-11-06,8771.009766,321670000
715,2002-11-07,8586.240234,328020000
716,2002-11-08,8537.129883,250130000
717,2002-11-11,8358.950195,213540000
718,2002-11-12,8386.0,275330000
719,2002-11-13,8398.490234,301160000
720,2002-11-14,8542.129883,267380000
721,2002-11-15,8579.089844,290040000
722,2002-11-18,8486.570313,232900000
723,2002-11-19,8474.780273,263730000
724,2002-11-20,8623.009766,299740000
725,2002-11-21,8845.150391,399040000
726,2002-11-22,8804.839844,279420000
727,2002-11-25,8849.400391,228250000
728,2002-11-26,8676.419922,254320000
729,2002-11-27,8931.679688,226450000
730,2002-11-29,8896.089844,109700000
731,2002-12-02,8862.570313,282090000
732,2002-12-03,8742.929688,240680000
733,2002-12-04,8737.849609,283220000
734,2002-12-05,8623.280273,241330000
735,2002-12-06,8645.769531,242140000
