idx,RSI
2108,53.84
2109,33.16
2110,40.28
2111,40.19
2112,34.82
2113,35.09
2114,28.92
2115,30.56
2116,40.31
2117,55.22
2118,43.53
2119,39.23
2120,34.91
2121,24.46
2122,25.82
2123,40.18
2124,42.86
2125,40.01
2126,21.86
2127,38.75
2128,28.76
2129,29.76
2130,36.86
2131,39.34
2132,12.55
2133,11.9
2134,14.43
2135,21.09
2136,13.0
2137,18.14
2138,16.09
2139,32.28
2140,21.56
2141,35.93
2142,33.08
2143,29.23
2144,23.67
2145,44.23
2146,49.16
2147,52.92
2148,44.41
2149,64.6
2150,63.44
2151,55.31
2152,62.6
2153,57.67
2154,57.12
2155,59.11
2156,52.27
2157,50.1
2158,40.58
2159,50.75
2160,61.9
2161,52.42
2162,67.33
2163,63.26
2164,51.74
2165,56.57
2166,61.61
2167,68.3
2168,47.34
2169,41.05
2170,53.83
2171,38.85
2172,42.62
2173,38.45
2174,42.8
2175,44.5
2176,51.07
2177,51.85
2178,55.05
2179,50.21
2180,35.13
2181,30.59
2182,50.37
2183,35.95
2184,34.93
2185,34.13
2186,39.44
2187,28.9
2188,36.02
2189,33.14
2190,43.68
2191,47.93
2192,47.2
2193,43.2
2194,39.73
2195,43.52
2196,53.76
2197,35.09
2198,51.38
2199,42.84
2200,27.68
2201,30.91
2202,28.54
2203,23.97
2204,18.17
2205,14.16
2206,18.33
2207,28.05
2208,28.04
2209,25.11
2210,32.57
2211,35.52
2212,48.6
2213,46.31
2214,48.31
2215,51.14
2216,29.98
2217,27.99
2218,54.8
2219,47.38
2220,52.05
2221,47.22
2222,52.07
2223,71.53
2224,57.58
2225,54.52
2226,63.26
2227,45.36
2228,43.5
2229,30.59
2230,40.63
2231,36.41
2232,26.17
2233,33.31
2234,32.77
2235,21.5
2236,32.93
2237,43.81
2238,50.75
2239,46.2
2240,54.08
2241,44.9
2242,48.58
2243,59.65
2244,65.27
2245,63.24
2246,60.76
2247,55.5
2248,52.18
2249,45.98
2250,65.28
2251,55.3
2252,60.15
2253,65.38
2254,52.55
2255,42.71
2256,44.12
2257,37.37
2258,47.77
2259,47.13
2260,50.38
2261,37.4
2262,49.37
2263,72.64
2264,68.94
2265,83.03
2266,68.9
2267,68.38
2268,56.86
2269,50.29
2270,42.45
2271,28.57
2272,11.38
2273,16.68
2274,7.88
2275,29.33
2276,25.86
2277,31.21
2278,37.96
2279,41.16
2280,60.72
2281,50.4
2282,43.53
2283,57.07
2284,49.29
2285,52.06
2286,55.62
2287,61.29
2288,59.02
2289,34.19
2290,45.48
2291,54.3
2292,50.6
2293,32.47
2294,33.8
2295,24.47
2296,7.95
2297,5.63
2298,29.18
2299,23.8
2300,21.0
2301,19.69
2302,20.15
2303,19.65
2304,29.19
2305,25.72
2306,30.57
2307,13.22
2308,36.37
2309,39.91
2310,54.67
2311,70.04
2312,70.97
2313,72.51
2314,92.73
2315,85.87
2316,80.89
2317,82.24
2318,74.18
2319,70.54
2320,72.87
2321,67.13
2322,52.54
2323,50.98
2324,57.42
2325,67.32
2326,56.81
2327,60.95
2328,50.57
2329,47.19
2330,63.42
2331,78.46
2332,66.53
2333,65.84
2334,62.96
2335,61.74
2336,48.94
2337,62.04
2338,56.55
2339,48.02
2340,52.9
2341,56.62
2342,51.38
2343,53.54
2344,51.4
2345,77.52
2346,80.4
2347,83.13
2348,84.39
2349,71.41
2350,82.83
2351,71.31
2352,65.88
2353,54.18
2354,55.66
2355,39.66
2356,52.09
2357,45.51
2358,48.36
2359,31.88
2360,38.2
2361,50.85
2362,54.17
2363,56.03
2364,65.6
2365,64.66
2366,66.14
2367,61.62
2368,73.08
2369,72.43
2370,65.01
2371,80.11
2372,72.61
2373,69.84
2374,53.93
2375,33.35
2376,34.01
2377,19.73
2378,31.19
2379,34.99
2380,20.79
2381,23.57
2382,23.66
2383,37.21
2384,47.0
2385,59.92
2386,55.15
2387,53.1
2388,38.06
2389,53.64
2390,42.49
2391,38.03
2392,24.3
2393,23.59
2394,35.27
2395,42.14
2396,54.31
2397,74.69
2398,73.72
2399,93.35
2400,95.28
2401,94.49
2402,99.12
2403,98.91
2404,98.89
2405,93.62
2406,84.27
2407,87.73
2408,85.34
2409,88.06
2410,89.29
2411,78.51
2412,68.18
2413,73.78
2414,72.78
2415,63.99
2416,63.92
2417,66.91
2418,51.07
2419,35.52
2420,43.24
2421,49.68
2422,48.37
2423,58.61
2424,65.87
2425,62.42
2426,59.33
2427,67.52
2428,95.2
2429,79.31
2430,51.15
2431,39.65
2432,27.42
2433,42.76
2434,48.13
2435,53.38
2436,57.69
2437,58.12
2438,67.24
2439,92.66
2440,98.16
2441,93.46
2442,92.36
2443,85.12
2444,84.85
2445,65.22
2446,56.33
2447,46.09
2448,56.57
2449,43.73
2450,43.55
2451,28.56
2452,28.24
2453,34.23
2454,47.0
2455,53.57
2456,60.92
2457,55.06
2458,59.02
2459,59.38
2460,90.14
2461,96.12
2462,83.26
2463,82.26
2464,73.6
2465,60.95
2466,63.7
2467,51.96
2468,46.77
2469,32.38
2470,22.32
2471,40.37
2472,26.57
2473,31.69
2474,35.54
2475,29.64
2476,44.63
2477,51.06
2478,61.32
2479,72.83
2480,67.54
2481,84.62
2482,84.53
2483,86.9
2484,86.89
2485,82.27
2486,66.18
2487,48.56
2488,58.98
2489,55.19
2490,68.73
2491,48.68
2492,39.26
2493,49.04
2494,49.63
2495,53.58
2496,60.04
2497,47.53
2498,40.38
2499,39.56
2500,59.43
2501,59.37
2502,55.05
2503,48.87
2504,59.32
2505,41.28
2506,49.35
2507,68.22
2508,68.2
2509,66.06
2510,67.12
2511,63.09
2512,69.18
2513,68.5
2514,71.22
2515,77.1
2516,73.28
2517,71.28
2518,72.49
2519,70.88
2520,71.33
2521,59.25
2522,65.18
2523,80.39
2524,53.08
2525,61.41
2526,50.63
2527,35.78
2528,25.83
2529,27.81
2530,29.41
2531,26.58
2532,21.72
2533,22.07
2534,22.84
2535,34.81
2536,40.28
2537,36.77
2538,35.61
2539,34.06
2540,38.72
2541,42.48
2542,52.12
2543,42.9
2544,45.84
2545,51.11
2546,79.79
2547,79.61
2548,89.87
2549,68.84
2550,75.71
2551,69.08
2552,73.1
2553,69.09
2554,67.89
2555,63.15
2556,64.51
2557,74.71
2558,94.89
2559,93.78
2560,99.54
2561,99.57
2562,98.72
2563,98.64
2564,98.92
2565,98.98
2566,97.12
2567,81.0
2568,82.95
2569,84.26
2570,70.09
2571,67.4
2572,67.64
2573,65.9
2574,59.66
2575,54.5
2576,71.28
2577,73.41
2578,69.17
2579,68.24
2580,74.44
2581,78.09
2582,75.89
2583,76.3
2584,87.34
2585,85.3
2586,54.06
2587,56.61
2588,69.37
2589,65.97
2590,62.8
2591,66.68
2592,61.05
2593,33.52
2594,38.51
2595,58.69
2596,44.53
2597,47.66
2598,37.78
2599,34.41
2600,23.22
2601,21.65
2602,43.97
2603,40.89
2604,41.03
2605,42.3
2606,33.02
2607,39.13
2608,37.27
2609,45.49
2610,38.53
2611,24.0
2612,22.37
2613,13.33
2614,14.2
2615,38.21
2616,34.23
2617,33.66
2618,45.24
2619,61.47
2620,42.78
2621,42.68
2622,46.45
2623,46.39
2624,45.11
2625,50.7
2626,56.75
2627,56.1
2628,54.39
2629,76.16
2630,89.51
2631,82.98
2632,72.21
2633,54.24
2634,38.05
2635,41.53
2636,11.35
2637,7.0
2638,4.81
2639,3.19
2640,3.17
2641,10.14
2642,35.98
2643,48.36
2644,50.55
2645,51.93
2646,79.59
2647,89.76
2648,93.72
2649,69.98
2650,70.23
2651,63.38
2652,49.64
2653,57.34
2654,60.37
2655,58.86
2656,58.34
2657,54.08
2658,70.05
2659,67.83
2660,71.82
2661,78.7
2662,73.53
2663,68.15
2664,55.96
2665,61.52
2666,62.53
2667,43.04
2668,40.26
2669,17.84
2670,19.43
2671,26.42
2672,28.55
2673,23.9
2674,17.35
2675,17.85
2676,22.12
2677,28.25
2678,26.71
2679,41.4
2680,25.36
2681,24.33
2682,52.34
2683,58.72
2684,66.06
2685,67.71
2686,68.7
2687,75.06
2688,72.12
2689,87.11
2690,86.35
2691,81.22
2692,77.73
2693,71.58
2694,97.73
2695,91.58
2696,80.48
2697,64.29
2698,70.61
2699,64.9
2700,65.67
2701,63.42
2702,60.09
2703,52.7
2704,48.08
2705,64.74
2706,71.65
2707,57.93
2708,69.23
2709,66.19
2710,72.4
2711,80.4
2712,72.99
2713,86.86
2714,81.59
2715,55.3
2716,65.16
2717,62.32
2718,63.88
2719,62.77
2720,57.02
2721,58.21
2722,57.36
2723,48.34
2724,85.68
2725,83.74
2726,85.23
2727,91.83
2728,92.21
2729,87.44
2730,77.2
2731,78.69
2732,73.11
2733,59.42
2734,52.94
2735,38.6
2736,16.38
2737,30.94
2738,34.71
2739,38.72
2740,26.49
2741,41.85
2742,44.42
2743,44.32
2744,51.46
2745,63.59
2746,62.62
2747,62.67
2748,62.86
2749,76.3
2750,71.78
2751,83.81
2752,87.47
2753,97.48
2754,95.89
2755,73.14
2756,76.66
2757,81.02
2758,82.36
2759,83.71
2760,83.51
2761,74.63
2762,75.16
2763,75.04
2764,92.79
2765,82.7
2766,80.99
2767,87.32
2768,78.51
2769,80.05
2770,78.35
2771,72.02
2772,67.3
2773,70.45
2774,80.84
2775,77.51
2776,75.01
2777,78.97
2778,55.41
2779,56.6
2780,62.03
2781,69.17
2782,66.5
2783,61.96
2784,67.42
2785,35.68
2786,43.36
2787,67.02
2788,65.38
2789,65.37
2790,63.62
2791,67.12
2792,67.15
2793,62.97
2794,87.92
2795,87.4
2796,81.52
2797,79.99
2798,82.31
2799,82.44
2800,79.98
2801,42.64
2802,39.84
2803,38.17
2804,43.67
2805,46.7
2806,38.46
2807,34.11
2808,45.54
2809,40.36
2810,47.26
2811,57.18
2812,56.89
2813,38.95
2814,39.93
2815,45.08
2816,38.28
2817,18.01
2818,30.69
2819,36.82
2820,40.61
2821,39.71
2822,51.14
2823,52.46
2824,58.24
2825,64.95
2826,89.59
2827,88.42
2828,84.32
2829,80.75
2830,88.2
2831,86.82
2832,83.66
2833,77.13
2834,73.62
2835,57.72
2836,29.26
2837,32.06
2838,14.71
2839,28.05
2840,19.01
2841,26.57
2842,47.56
2843,56.94
2844,58.33
2845,74.9
2846,77.65
2847,78.98
2848,78.43
2849,93.06
2850,85.35
2851,65.76
2852,48.07
2853,53.99
2854,49.15
2855,51.28
2856,36.62
2857,39.64
2858,35.47
2859,33.92
2860,37.87
2861,53.72
2862,52.33
2863,41.56
2864,25.79
2865,31.08
2866,28.59
2867,39.96
2868,51.42
2869,61.45
2870,35.45
2871,32.68
2872,31.8
2873,32.48
2874,32.43
2875,27.37
2876,30.61
2877,21.96
2878,10.95
2879,33.19
2880,26.28
2881,31.86
2882,40.77
2883,46.13
2884,58.24
2885,49.03
2886,57.68
2887,48.23
2888,45.74
2889,68.3
2890,71.17
2891,73.79
2892,76.55
2893,71.16
2894,77.99
2895,83.71
2896,88.53
2897,67.83
2898,58.51
2899,55.54
2900,43.36
2901,34.7
2902,31.1
2903,44.1
2904,35.23
2905,50.0
2906,66.34
2907,64.9
2908,58.75
2909,48.0
2910,41.98
2911,43.01
2912,24.54
2913,17.41
2914,7.63
2915,3.99
2916,4.18
2917,2.79
2918,23.64
2919,19.88
2920,32.51
2921,34.24
2922,42.62
2923,40.1
2924,48.9
2925,41.22
2926,50.75
2927,38.88
2928,60.11
2929,51.47
2930,44.61
2931,42.0
2932,54.45
2933,54.84
2934,76.23
2935,77.61
2936,64.19
2937,50.98
2938,56.37
2939,58.35
2940,43.5
2941,33.88
2942,37.17
2943,40.89
2944,51.36
2945,64.18
2946,62.82
2947,51.44
2948,43.29
2949,41.68
2950,41.21
2951,46.96
2952,45.83
2953,32.25
2954,33.24
2955,30.14
2956,25.87
2957,39.43
2958,53.9
2959,57.15
2960,47.95
2961,54.66
2962,61.97
2963,62.45
2964,72.18
2965,91.36
2966,75.54
2967,76.24
2968,65.02
2969,70.59
2970,66.81
2971,70.33
2972,56.91
2973,61.47
2974,65.9
2975,75.45
2976,58.08
2977,52.18
2978,55.45
2979,55.54
2980,49.76
2981,58.83
2982,59.25
2983,35.21
2984,38.52
2985,52.78
2986,60.02
2987,56.48
2988,41.98
2989,38.69
2990,35.48
2991,24.79
2992,33.26
2993,21.83
2994,5.14
2995,28.7
2996,26.92
2997,53.02
2998,59.6
2999,59.68
3000,73.21
3001,76.18
3002,94.77
3003,78.16
3004,75.82
3005,65.02
3006,38.99
3007,34.82
3008,37.21
3009,31.77
3010,27.02
3011,43.38
3012,53.76
3013,49.48
3014,63.51
3015,70.65
3016,69.29
3017,71.99
3018,67.41
3019,81.42
3020,72.95
3021,73.41
3022,66.37
3023,61.95
3024,67.63
3025,85.59
3026,82.6
3027,80.99
3028,73.11
3029,80.7
3030,81.69
3031,87.28
3032,86.68
3033,79.63
3034,84.2
3035,71.35
3036,77.57
3037,70.09
3038,56.36
3039,62.11
3040,62.65
3041,74.53
3042,75.53
3043,71.23
3044,85.26
3045,89.93
3046,79.28
3047,83.29
3048,77.11
3049,66.22
3050,63.15
3051,66.06
3052,64.9
3053,57.33
3054,60.22
3055,73.44
3056,68.83
3057,73.92
3058,75.2
3059,71.04
3060,60.65
3061,52.42
3062,38.11
3063,41.49
3064,50.11
3065,52.11
3066,49.26
3067,66.5
3068,61.88
3069,68.55
3070,73.4
3071,97.61
3072,90.88
3073,84.22
3074,68.51
3075,70.55
3076,67.77
3077,65.16
3078,52.5
3079,49.25
3080,48.92
3081,60.33
3082,57.66
3083,54.24
3084,50.7
3085,23.94
3086,18.44
3087,29.21
3088,42.53
3089,33.71
3090,26.98
3091,40.81
3092,43.95
3093,41.3
3094,48.29
3095,54.38
3096,51.81
3097,51.73
3098,68.12
3099,69.95
3100,55.17
3101,64.52
3102,69.09
3103,58.62
3104,51.25
3105,48.54
3106,30.48
3107,17.07
3108,17.11
3109,17.32
3110,5.17
3111,4.9
3112,5.22
3113,5.4
3114,4.2
3115,25.16
3116,28.34
3117,27.36
3118,30.44
3119,35.63
3120,51.12
3121,43.73
3122,53.66
3123,41.17
3124,25.34
3125,31.33
3126,48.32
3127,47.39
3128,53.35
3129,40.13
3130,54.72
3131,51.87
3132,74.69
3133,77.63
3134,76.55
3135,72.51
3136,70.91
3137,49.94
3138,61.9
3139,45.48
3140,52.27
3141,51.25
3142,43.06
3143,56.66
3144,53.12
3145,57.22
3146,70.39
3147,59.22
3148,72.14
3149,61.65
3150,55.97
3151,53.4
3152,46.32
3153,41.86
3154,43.05
3155,53.37
3156,66.06
3157,56.41
3158,55.61
3159,48.31
3160,51.81
3161,51.87
3162,64.75
3163,60.79
3164,53.37
3165,49.39
3166,51.25
3167,68.79
3168,78.33
3169,80.1
3170,75.08
3171,64.32
3172,66.81
3173,71.76
3174,76.92
3175,95.63
3176,93.17
3177,93.02
3178,90.49
3179,72.07
3180,71.77
3181,44.24
3182,58.74
3183,58.0
3184,54.69
3185,42.02
3186,26.53
3187,37.68
3188,40.55
3189,38.77
3190,74.23
3191,72.8
3192,63.93
3193,67.27
3194,68.09
3195,85.82
3196,85.59
3197,82.67
3198,82.32
3199,74.31
3200,70.5
3201,83.94
3202,76.18
3203,54.42
3204,18.01
3205,31.28
3206,30.13
3207,36.16
3208,35.6
3209,41.95
3210,50.92
3211,53.1
3212,63.03
3213,56.69
3214,36.98
3215,42.15
3216,34.19
3217,45.36
3218,52.8
3219,49.63
3220,47.39
3221,37.09
3222,44.83
3223,38.68
3224,36.62
3225,41.32
3226,32.26
3227,17.05
3228,27.58
3229,24.36
3230,37.37
3231,46.31
3232,39.28
3233,34.28
3234,33.01
3235,33.49
3236,31.54
3237,15.84
3238,17.72
3239,20.66
3240,31.74
3241,45.84
3242,60.1
3243,67.71
3244,65.38
3245,63.99
3246,84.38
3247,87.7
3248,86.69
3249,70.0
3250,66.61
3251,66.03
3252,55.51
3253,63.16
3254,75.89
3255,74.76
3256,70.35
3257,54.13
3258,55.32
3259,71.94
3260,77.86
3261,64.85
3262,66.55
3263,56.41
3264,49.3
3265,45.24
3266,49.19
3267,44.03
3268,47.92
3269,56.51
3270,60.5
3271,60.22
3272,65.49
3273,64.7
3274,70.45
3275,74.53
3276,86.84
3277,80.85
3278,63.21
3279,69.06
3280,70.1
3281,83.05
3282,96.24
3283,96.07
3284,94.37
3285,95.93
3286,92.07
3287,93.23
3288,81.44
3289,70.35
3290,76.04
3291,52.5
3292,60.78
3293,61.2
3294,54.48
3295,61.44
3296,56.47
3297,62.96
3298,67.24
3299,58.14
3300,84.84
3301,82.61
3302,49.82
3303,43.67
3304,48.05
3305,33.16
3306,37.94
3307,48.05
3308,47.0
3309,49.3
3310,47.38
3311,63.25
3312,70.09
3313,66.51
3314,98.01
3315,97.88
3316,89.16
3317,92.1
3318,92.88
3319,86.95
3320,64.64
3321,57.79
3322,63.97
3323,45.34
3324,50.53
3325,49.39
3326,56.15
3327,49.72
3328,55.96
3329,57.22
3330,64.8
3331,46.87
3332,59.64
3333,47.39
3334,57.71
3335,53.6
3336,64.56
3337,64.27
3338,66.22
3339,41.92
3340,58.98
3341,46.99
3342,45.72
3343,47.21
3344,47.85
3345,46.78
3346,44.53
3347,48.64
3348,64.7
3349,60.48
3350,81.55
3351,76.8
3352,77.17
3353,79.67
3354,76.06
3355,78.5
3356,78.59
3357,75.77
3358,74.48
3359,73.21
3360,92.44
3361,91.78
3362,77.86
3363,81.78
3364,78.26
3365,77.02
3366,69.05
3367,61.5
3368,60.71
3369,57.17
3370,42.67
3371,52.86
3372,25.67
3373,34.6
3374,29.05
3375,26.5
3376,37.02
3377,47.56
3378,42.67
3379,40.94
3380,33.91
3381,52.16
3382,44.75
3383,52.87
3384,67.32
3385,52.39
3386,31.97
3387,33.92
3388,33.36
3389,42.38
3390,39.12
3391,45.56
3392,38.86
3393,37.11
3394,43.86
3395,66.7
3396,71.05
3397,90.6
3398,90.24
3399,87.99
3400,89.93
3401,98.84
3402,98.73
3403,91.64
3404,92.0
3405,91.08
3406,90.27
3407,88.8
3408,83.97
3409,62.82
3410,62.06
3411,61.21
3412,61.09
3413,56.85
3414,43.65
3415,65.7
3416,65.23
3417,66.1
3418,61.63
3419,50.64
3420,55.16
3421,55.42
3422,53.05
3423,56.8
3424,28.35
3425,15.89
3426,15.25
3427,15.25
3428,23.83
3429,14.33
3430,29.67
3431,35.46
3432,29.54
3433,24.79
3434,35.24
3435,39.85
3436,42.06
3437,42.42
3438,55.93
3439,48.74
3440,43.88
3441,59.58
3442,91.86
3443,91.95
3444,83.73
3445,91.41
3446,91.75
3447,90.95
3448,93.02
3449,89.53
3450,73.63
3451,61.65
3452,55.46
3453,56.25
3454,57.01
3455,46.02
3456,34.84
3457,27.95
3458,28.81
3459,27.66
3460,42.31
3461,37.27
3462,31.28
3463,27.69
3464,50.33
3465,58.7
3466,56.42
3467,51.63
3468,65.63
3469,65.58
3470,75.54
3471,89.34
3472,90.13
3473,78.46
3474,77.27
3475,77.46
3476,89.72
3477,87.62
3478,73.56
3479,60.13
3480,63.19
3481,60.93
3482,64.47
3483,65.57
3484,41.56
3485,54.43
3486,49.97
3487,52.64
3488,64.07
3489,65.42
3490,65.88
3491,64.73
3492,59.34
3493,72.44
3494,68.76
3495,71.95
3496,73.84
3497,67.61
3498,65.16
3499,57.84
3500,59.99
3501,57.43
3502,62.76
3503,35.82
3504,50.33
3505,55.86
3506,49.88
3507,32.56
3508,30.32
3509,32.3
3510,44.46
3511,42.7
3512,62.46
3513,52.69
3514,55.58
3515,63.62
3516,82.72
3517,91.54
3518,91.04
3519,89.17
3520,97.2
3521,68.36
3522,68.88
3523,57.89
3524,59.0
3525,54.17
3526,45.37
3527,51.06
3528,34.02
3529,44.14
3530,61.09
3531,59.58
3532,57.61
3533,54.09
3534,55.04
3535,44.56
3536,28.79
3537,32.63
3538,26.71
3539,15.78
3540,29.46
3541,28.47
3542,19.28
3543,24.83
3544,26.76
3545,44.34
3546,54.72
3547,52.36
3548,64.48
3549,59.1
3550,67.27
3551,96.14
3552,95.68
3553,87.76
3554,86.32
3555,77.51
3556,79.92
3557,70.33
3558,70.9
3559,70.21
3560,68.3
3561,53.63
3562,76.68
3563,73.08
3564,77.78
3565,74.13
3566,76.09
3567,65.84
3568,61.15
3569,41.71
3570,46.74
3571,37.45
3572,48.94
3573,40.04
3574,46.72
3575,44.48
3576,44.7
3577,48.76
3578,53.28
3579,54.24
3580,49.28
3581,50.05
3582,64.22
3583,61.63
3584,64.29
3585,54.14
3586,40.13
3587,49.69
3588,60.07
3589,41.56
3590,30.87
3591,31.67
3592,34.72
3593,42.4
3594,49.92
3595,59.6
3596,59.81
3597,51.29
3598,75.69
3599,77.59
3600,75.03
3601,73.86
3602,67.92
3603,66.2
3604,58.63
3605,55.16
3606,43.84
3607,49.71
3608,60.75
3609,58.42
3610,64.54
3611,61.61
3612,53.63
3613,43.72
3614,46.02
3615,61.46
3616,46.53
3617,56.88
3618,57.64
3619,52.38
3620,57.85
3621,62.45
3622,81.55
3623,80.69
3624,79.05
3625,94.99
3626,93.72
3627,94.67
3628,94.76
3629,93.66
3630,97.21
3631,79.77
3632,56.5
3633,60.18
3634,62.12
3635,62.5
3636,64.04
3637,59.59
3638,60.76
3639,61.01
3640,55.12
3641,76.65
3642,70.46
3643,71.63
3644,68.2
3645,66.95
3646,66.11
3647,70.73
3648,62.14
3649,60.85
3650,60.58
3651,55.43
3652,54.87
3653,61.01
3654,49.97
3655,54.67
3656,34.3
3657,50.29
3658,55.51
3659,55.9
3660,62.98
3661,62.13
3662,50.74
3663,53.48
3664,42.89
3665,60.24
3666,19.37
3667,19.14
3668,23.01
3669,15.85
3670,15.03
3671,14.87
3672,30.17
3673,35.73
3674,34.71
3675,58.69
3676,65.76
3677,59.85
3678,82.43
3679,84.36
3680,96.06
3681,95.12
3682,89.0
3683,94.35
3684,93.35
3685,92.3
3686,86.96
3687,84.14
3688,77.53
3689,70.77
3690,58.4
3691,75.74
3692,55.3
3693,37.18
3694,45.77
3695,50.7
3696,34.07
3697,33.88
3698,48.75
3699,52.84
3700,52.65
3701,56.96
3702,54.39
3703,40.89
3704,50.5
3705,40.7
3706,49.47
3707,40.44
3708,37.12
3709,24.92
3710,25.11
3711,40.2
3712,42.89
3713,27.49
3714,51.02
3715,33.51
3716,30.39
3717,26.62
3718,31.54
3719,29.15
3720,20.66
3721,30.49
3722,41.72
3723,42.78
3724,49.67
3725,63.44
3726,80.23
3727,78.24
3728,89.08
3729,87.53
3730,86.54
3731,87.08
3732,82.78
3733,89.24
3734,87.87
3735,87.05
3736,90.08
3737,87.68
3738,91.41
3739,87.35
3740,79.52
3741,80.32
3742,95.54
3743,95.4
3744,83.0
3745,84.89
3746,86.84
3747,88.36
3748,86.25
3749,87.71
3750,78.19
3751,59.8
3752,61.44
3753,68.52
3754,64.19
3755,59.85
3756,43.44
3757,44.66
3758,25.52
3759,33.77
3760,28.37
3761,17.34
3762,9.96
3763,32.07
3764,46.63
3765,52.54
3766,54.43
3767,65.46
3768,63.51
3769,79.56
3770,87.3
3771,91.83
3772,70.93
3773,47.57
3774,22.33
3775,12.25
3776,26.6
3777,43.68
3778,36.81
3779,32.82
3780,33.75
3781,35.71
3782,32.25
3783,49.67
3784,56.28
3785,52.14
3786,50.36
3787,52.62
3788,61.75
3789,52.25
3790,47.16
3791,58.87
3792,42.39
3793,49.54
3794,54.41
3795,44.0
3796,52.81
3797,49.58
3798,54.97
3799,69.82
3800,65.92
3801,82.87
3802,80.49
3803,75.4
3804,81.9
3805,74.13
3806,85.06
3807,94.88
3808,93.36
3809,90.74
3810,78.69
3811,60.28
3812,68.5
3813,57.36
3814,50.87
3815,41.04
3816,26.25
3817,28.33
3818,20.17
3819,20.04
3820,35.94
3821,26.61
3822,41.42
3823,42.05
3824,49.56
3825,55.78
3826,58.61
3827,72.34
3828,67.82
3829,48.35
3830,50.98
3831,41.45
3832,54.39
3833,37.79
3834,38.39
3835,32.25
3836,40.54
3837,43.53
3838,61.29
3839,68.11
3840,69.98
3841,53.55
3842,69.36
3843,81.39
3844,77.5
3845,50.35
3846,62.77
3847,58.39
3848,59.01
3849,56.23
3850,65.33
3851,57.45
3852,54.91
3853,51.04
3854,52.5
3855,54.38
3856,59.22
3857,41.4
3858,35.36
3859,37.09
3860,52.67
3861,46.62
3862,47.19
3863,55.55
3864,55.49
3865,53.67
3866,71.23
3867,77.83
3868,73.72
3869,62.99
3870,70.46
3871,53.83
3872,64.72
3873,49.76
3874,40.01
3875,38.3
3876,37.91
3877,42.44
3878,30.81
3879,31.42
3880,34.64
3881,15.44
3882,40.83
3883,50.98
3884,39.72
3885,36.51
3886,41.17
3887,52.66
3888,63.61
3889,65.04
3890,68.72
3891,60.51
3892,49.86
3893,54.37
3894,60.04
3895,33.48
3896,34.22
3897,30.4
3898,33.59
3899,21.93
3900,30.08
3901,25.56
3902,29.6
3903,41.68
3904,66.31
3905,67.3
3906,62.52
3907,67.47
3908,72.21
3909,69.66
3910,88.67
3911,83.35
3912,65.78
3913,37.59
3914,25.14
3915,43.4
3916,42.55
3917,41.28
3918,38.52
3919,39.74
3920,39.87
3921,48.81
3922,52.15
3923,55.84
3924,56.35
3925,36.52
3926,37.83
3927,38.72
3928,46.51
3929,54.6
3930,48.51
3931,48.01
3932,34.74
3933,11.99
3934,9.03
3935,7.43
3936,28.14
3937,35.8
3938,34.05
3939,33.02
3940,29.7
3941,39.13
3942,47.07
3943,54.84
3944,66.33
3945,50.29
3946,42.29
3947,44.13
3948,45.8
3949,66.49
3950,63.12
3951,60.86
3952,60.1
3953,49.15
3954,50.25
3955,44.93
3956,39.02
3957,41.26
3958,17.6
3959,8.42
3960,28.68
3961,37.44
3962,44.96
3963,63.33
3964,62.15
3965,67.78
3966,71.0
3967,95.16
3968,95.17
3969,83.34
3970,76.85
3971,77.21
3972,71.57
3973,76.82
3974,70.04
3975,53.38
3976,66.57
3977,71.6
3978,77.26
3979,79.95
3980,79.05
3981,76.52
3982,69.76
3983,76.66
3984,84.58
3985,73.66
3986,64.58
3987,67.14
3988,56.54
3989,44.31
3990,41.16
3991,33.39
3992,8.99
3993,27.03
3994,28.1
3995,44.52
3996,44.05
3997,53.83
3998,51.77
3999,55.3
4000,70.5
4001,90.43
4002,71.78
4003,81.83
4004,47.17
4005,34.11
4006,50.94
4007,46.73
4008,41.84
4009,38.03
4010,39.22
4011,33.47
4012,29.12
4013,40.58
4014,56.13
4015,36.2
4016,32.31
4017,39.61
4018,47.9
4019,52.66
4020,62.78
4021,59.33
4022,59.42
4023,47.16
4024,50.64
4025,52.31
4026,48.44
4027,33.89
4028,14.98
4029,13.58
4030,14.66
4031,11.43
4032,9.65
4033,23.06
4034,22.06
4035,21.05
4036,21.46
4037,30.69
4038,46.38
4039,40.17
4040,42.95
4041,48.34
4042,42.86
4043,64.62
4044,64.17
4045,59.97
4046,59.94
4047,52.32
4048,50.78
4049,36.76
4050,40.97
4051,37.04
4052,9.13
4053,28.17
4054,47.75
4055,53.82
4056,50.62
4057,61.96
4058,78.98
4059,68.99
4060,70.51
4061,82.41
4062,76.5
4063,62.89
4064,66.41
4065,71.98
4066,73.19
4067,69.2
4068,83.7
4069,68.54
4070,65.46
4071,67.57
4072,83.33
4073,72.59
4074,66.94
4075,68.51
4076,70.69
4077,72.7
4078,92.62
4079,89.49
4080,76.35
4081,61.94
4082,65.5
4083,77.76
4084,76.99
4085,66.26
4086,68.43
4087,60.75
4088,47.33
4089,65.74
4090,52.51
4091,54.26
4092,44.15
4093,49.09
4094,58.18
4095,53.97
4096,56.02
4097,71.57
4098,67.25
4099,89.9
4100,77.07
4101,82.83
4102,71.87
4103,60.84
4104,63.48
4105,46.11
4106,25.83
